SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,rnum,CONCAT_ADDRESS
20480,CDM,PPD,SHP647-306,306-868,,United_States,a positive research inc,florida,miami,33144,,5422,8660 west flagler streetsuite 111
20483,CDM,PPD,SHP647-306,1-25ETRGL,,United_States,alma mater research center llc,florida,miami,33144,,5425,8300 sw 8th streetsuite 214
20496,CDM,PPD,SHP647-301,1-YVY3EA,,United_States,oceane7  clinical research,florida,miami,33144,,5438,8100 west flagler streetsuite 101
20503,CDM,PPD,SHP647-302,1-4BFEE1S,,United_States,paradise clinical research,florida,miami,33144,,5445,7650 sw flagler streetsuite 104
20507,CDM,PPD,SHP647-302,1-15SZ92I,,United_States,lone star research center,florida,miami,33145,,5449,2150 coral way2nd floor
20514,CDM,PPD,SHP609-302,801,,United_States,university of miami,florida,coral gables,33146,,5456,1320 south dixie highwayoffice of research adminisstration orabrb369
20515,CDM,IQVIA,TED-R13-002,0540,1-2URYAO9,United_States,university of miami ins,coral gables,florida,33146,,5457,1320 south dixie highwaysuite 650
20516,CDM,PPD,SHP647-301,1-11164DE,,United_States,advanced clinical research of miami,florida,miami,33155,,5458,7815 coral way
20518,CDM,PRA,Zik-101,58006,1-1GIH3NY,United_States,applemed research,fl,miami,33155,,5460,6850 coral waysuite 409
20520,CDM,PPD,SHP647-301,1-43HT0XK,,United_States,la salud research clinic,florida,miami,33155,,5462,8415 southwest 24th streetsuite 203
20521,CDM,PPD,SHP647-301,1-6YHA3WN,,United_States,la salud research clinic,florida,miami,33155,,5463,8415 southwest 24th street
20533,CDM,PPD,HOS,065,,United_States,miami childrens hospital,florida,miami,33155,,5475,3100 southwest 62nd avenuevictor center
20535,CDM,PRA,MLN0002-2003,58025,1-1DUYIJV,United_States,nicklaus childrens hospital,fl,miami,33155,,5477,3200 southwest 60th court
20536,CDM,IQVIA,TED-R13-002,0504,1-1ATZILX,United_States,sanitas research,miami,florida,33155,,5478,6741 sw  coral waysuite 44
20537,CDM,PRA,TAK-906-2002,58016,1-1JYNBSV,United_States,baptist diabetes associates research,fl,miami,33156,,5479,7867 north kendall drivesuite 80
20539,CDM,PPD,SHP647-301,1-114L1IG,,United_States,gcp global clinical professionals,florida,miami,33156,,5481,7400 north kendall drivesuite 302
20541,CDM,PPD,SHP647-303,1-246Z7IU,,United_States,miami gastroenterology consultants pa,florida,miami,33156,,5483,8525 southwest 92nd streetsuite 112
20544,CDM,PPD,SHP647-301,1-204S35W,,United_States,miami gastroenterology consultants pa,florida,miami,33156,,5486,8525 southwest 92nd street
20553,CDM,PPD,SHP647-301,301-413,,United_States,research associates of south florida llc,florida,miami,33156,,5495,8600 southwest 92nd streetsuite 200
20556,CDM,PPD,SHP647-303,1-1653BBF,,United_States,imic inc,florida,palmetto bay,33157,,5498,18320 franjo road
20059,CDM,PPD,SHP647-306,1-18K6N97,,United_States,clinical neuroscience solutions inc,florida,jacksonville,32801,,5001,618 east south streetsuite 100suite 202
20072,CDM,PPD,SHP647-304,1-18HAJ6O,,United_States,cns healthcare,florida,orlando,32801,,5014,618 east south streetsuite 202
20076,CDM,PPD,SHP620-303,030,,United_States,adventhealth,florida,orlando,32803,,5018,601 e rollins stsuite 700
20077,CDM,PPD,TAK-788-2001,58003,,United_States,adventhealth orlando,florida,orlando,32803,,5019,601 east rollins street
20078,CDM,PPD,C16014,1-HCRE7,,United_States,aes  drs  synexus clinical research us inc  orlando,florida,orlando,32803,,5020,1219 east livingstonsuite a
20079,CDM,PPD,SHP647-304,304-826,,United_States,center for digestive health,florida,orlando,32803,,5021,1817 north mills avenueendoscopic research center
20086,CDM,PPD,TAK-071-2002,1-65RA398,,United_States,combined research orlando phase iiv llc,florida,orlando,32803,,5028,715 north fern creek avenuesuite b
20087,CDM,PPD,VDZ-5034,58030,,United_States,florida hospital,florida,orlando,32803,,5029,601 east rolling street
20089,CDM,PPD,SHP620-303,1-TIJF64,,United_States,orlando va medical center,florida,orlando,32803,,5031,5201 raymond street
20092,CDM,IQVIA,TED-R13-002,0568,1-507UB7S,United_States,adventhealth,orlando,florida,32804,,5034,2501 north orange avenue8th floor
20093,CDM,PPD,P2002,58008,,United_States,adventhealth florida hospital  transplant institute,florida,orlando,32804,,5035,2415 north orange avenue
20094,CDM,PRA,Brigatinib-2002,58008,1-1KAE3DP,United_States,adventhealth orlando,fl,orlando,32804,,5036,2501 north orange avenuesuite 689
20095,CDM,PRA,AP32788-15-101 Extension Study,58261,1-1N460XC,United_States,adventhealth orlando,fl,orlando,32804,,5037,2501 north orange avenue
20098,CDM,IQVIA,Vedolizumab-4014,58024,1-2VT6N7Y,United_States,adventhealth orlando,orlando,florida,328045521,,5040,2415 n orange ave ste 300
20099,CDM,PPD,TAK-341-1001,1-B8WPVBG,,United_States,adventhealth research institute,florida,orlando,328045546,,5041,301 e princeton st
20100,CDM,PPD,SHP621-303,303-141,,United_States,arnold palmer hospital for children,florida,orlando,32806,,5042,60 west gore street
20103,CDM,PPD,SHP647-305,1-XFVR4X,,United_States,citrus ambulatory surgery center,florida,orlando,32806,,5045,2861 delaney ave bb
20105,CDM,PPD,SHP465-308,116,,United_States,clinical associates of orlando llc,florida,orlando,32806,,5047,80 bonnie loch court
20107,CDM,ICON,C25003,,87354,United_States,md anderson cancer center orlando,florida,orlando,32806,,5049,1400 s orange ave
20108,CDM,PPD,Brigatinib-1003,1-61DPFBU,,United_States,nemours childrens clinic,florida,orlando,32806,,5050,1717 south orange avenue
20112,CDM,PPD,Brigatinib-1002,1-616GJ16,,United_States,orlando health cancer institute,florida,orlando,32806,,5054,1400 s orange avenue
20117,CDM,PPD,TAK-071-2002,1-CSO3LL5,,United_States,bioclinica orlando,florida,orlando,328061041,,5059,100 w gore st ste 202
20119,CDM,PPD,MLN0002-3024,1-7JSVWK2,,United_States,arnold palmer hospital center for digestive health and nutrition,florida,orlando,328061141,,5061,60 w gore st
20120,CDM,PPD,SHP647-304,1-15VW2MF,,United_States,gutierrez medical center,florida,orlando,32807,,5062,5804 lake underhill rdsuite asuite a
20127,CDM,PPD,SHP647-304,304-365,,United_States,omega research consultants llc  clinedge  ppds,florida,orlando,32810,,5069,7912 forest city roadsuite 101
20134,CDM,PPD,SHP647-305,1-111U0X3,,United_States,aes  drs  synexus clinical research us inc  orlando,florida,orlando,32812,,5076,100 west gore streetsuite 202
20136,CDM,PPD,SHP647-307,1-26B8BRV,,United_States,nasir alarakhia md pa,florida,orlando,32819,,5078,7328 stonerock circle
20143,CDM,PPD,SHP621-301,1-H6UQNQ,,United_States,nemours childrens hospital,florida,orlando,32827,,5085,13535 nemours parkway
20145,CDM,PPD,SHP647-302,1-21RD2T4,,United_States,central florida gastroenterology,florida,orlando,32835,,5087,6735 conroywindermere roadsuite 214
20152,CDM,PPD,SHP647-307,1-4NE3GW6,,United_States,orlando gastroenterology pa,florida,orlando,32835,,5094,1507 s hiawassee road105
20159,CDM,PPD,SHP647-305,1-1119KAR,,United_States,melbourne internal medicine associates century research associates,florida,melbourne,32901,,5101,1223 gateway driveclinical research
