SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,CONCAT_ADDRESS
18432,CDM,PPD,SHP647-302,1-165T2T1,,United_States,exemplar research inc  elkins,west virginia,elkins,26241,,55 chenoweth creek road
18439,CDM,PPD,NSMM-5001,1-TUA2AC,,United_States,united hospital center,west virginia,bridgeport,26330,,327 medical park driveoncology
18440,CDM,PPD,NSMM-5001,1-MT5W7E,,United_States,west virginia clinical trials network,west virginia,morgantown,26505,,364 patterson drivemary babb randolph cancer center
18441,CDM,PPD,TAK-007-2001,1-7FJ0MH7,,United_States,dartmouth hitchcock medical center,west virginia,morgantown,26506,,one medical center drive
18442,CDM,PPD,C16021,58121,,United_States,w va university mary babb randolph cancer center,west virginia,morgantown,26506,,1 medical center drivemary babb randolph cancer center
18446,CDM,PRA,C34005,58011,1-1CYE8AI,United_States,west virginia university,wv,morgantown,26506,,mary babb randolph cancer center1 medical center drive
18461,CDM,PPD,TAK-079-1004,1-5QH85C8,,United_States,west virginia univeristy,west virginia,morgantown,265068009,,1 stadium drivepo box 9214
18467,CDM,PPD,SHP-607-201,026,,United_States,west virginia university hospital,west virginia,morgantown,265069180,,one medical center drivedepartment of pediatrics
18468,CDM,PPD,C16029,1-Y4936E,,United_States,w va university mary babb randolph cancer center,west virginia,morgantown,265069300,,1 medical center drivepost office box 9300
18470,CDM,PPD,SHP621-301,301-172,,United_States,clinical trials of americanc llc,north carolina,mt airy,27030,,911 worth street
18476,CDM,PPD,C16014,1-HHT2R,,United_States,center for clinical research,north carolina,winston salem,27103,,145 kimel park drivesuite 262
18477,CDM,PPD,SHP647-305,1-1117O46,,United_States,digestive health specialists,north carolina,winston salem,27103,,2025 frontis plaza boulevardsuite 200
18479,CDM,PRA,TAK-906-2002,58041,1-1JYHXM9,United_States,gastroenterology associates of the piedmont,nc,winston salem,27103,,1901 south hawthorne roadsuite 310
18480,CDM,PPD,NSMM-5001,58059-HOLD,,United_States,novant health oncology specialists,north carolina,winston salem,27103,,1010 bethesda court
18490,CDM,PPD,SHP647-305,1-43JRGYL,,United_States,southeastern research center,north carolina,winston salem,27103,,2928 maplewood avenue
18497,CDM,IQVIA,TAK-883-3001,104,1-4RG71CT,United_States,southeastern research center llc,winstonsalem,north carolina,27103,,3019 lyndhurst drive
18499,CDM,PPD,TAK-079-1005,1-6S54DOJ,,United_States,wake forest baptist health,north carolina,winstonsalem,27103,,medical center blvd
18500,CDM,PPD,TAK-071-2002,1-B8W5L36,,United_States,novant clinical research institute,north carolina,winston salem,271033013,,3333 silas creek pkwy
18501,CDM,PPD,SHP647-305,1-XE3MD0,,United_States,pmg research of charlotte llc,north carolina,winston salem,27104,,4505 country club roadgastroenterologysuite 280
18503,CDM,IQVIA,071301,118,1-2NLCJZ7,United_States,comprehensive cancer center of wake forest university,winston salem,north carolina,27157,,medical center blvd
18506,CDM,PPD,SHP647-306,1-25THNA0,,United_States,wake forest baptist health,north carolina,winsonsalem,27157,,medical center blvdsection on gastroenterologysuite 200
18516,CDM,PPD,Pevonedistat-1016,1-3SC6FNK,,United_States,wake forest baptist medical center  ppds,north carolina,winston salem,27157,,2000 west 1st streetcomprehensive cancer center
18522,CDM,IQVIA,161403,591,1-1JFDTLZ,United_States,wake forest university,winstonsalem,north carolina,27157,,8th floor hanes buildingmedical center boulevard
18523,CDM,IQVIA,261203,154,1-2O3OPCF,United_States,wake forest university baptist medical center,winstonsalem,north carolina,27157,,medical center boulevarddivision of hematology and oncology
18524,CDM,PPD,Brigatinib-1002,1-6188XOU,,United_States,wake forest university baptist medical center  comprehensive cancer center,north carolina,winston salem,27157,,2000 west 1st street
18540,CDM,PPD,C16014,1-G4A85,,United_States,randolph cancer center,north carolina,ashboro,27203,,373 n fayetteville street
18541,CDM,PPD,SHP647-305,1-ZVCY9B,,United_States,prima care pc,massachusetts,fall river,2721,,289 pleasant street
18543,CDM,PPD,C16029,1-YF93EI,,United_States,alamance regional medical cancer center,north carolina,burlington,27215,,1236 huffman mill roadsuite 120
18545,CDM,PPD,SHP647-305,1-112J54Y,,United_States,kernodle clinic inc,north carolina,burlington,27215,,1234 huffman mill roadresearch department
18548,CDM,PPD,C16021,1-8K3B10,,United_States,emerywood hematology oncology,north carolina,high point,27262,,302 westwood avenue
18550,CDM,PPD,SHP647-305,1-24QPVTR,,United_States,cone health medical groupmebane,north carolina,mebane,27302,,3940 arrowhead blvdsuite 230
18557,CDM,PPD,SHP620-303,1-TJB5UA,,United_States,cone health regional center for infectious disease,north carolina,greensboro,27401,,301 east wendover avenue
